Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Red Hill,-35.3334376,149.1205858,Urban Pantry,-35.320831,149.132336,Café
Red Hill,-35.3334376,149.1205858,Pâtissez,-35.32060607075201,149.13244658595735,Dessert Shop
Red Hill,-35.3334376,149.1205858,Subway,-35.320898,149.133217,Sandwich Place
Red Hill,-35.3334376,149.1205858,Polit Bar,-35.32020268139999,149.13335323333737,Cocktail Bar
Red Hill,-35.3334376,149.1205858,My Café,-35.319991,149.132888,Café
Red Hill,-35.3334376,149.1205858,Belluci's,-35.31955893421204,149.13238134190968,Italian Restaurant
Red Hill,-35.3334376,149.1205858,Antica Ricetta,-35.32064522255135,149.1331125818255,Italian Restaurant
Red Hill,-35.3334376,149.1205858,Public Bar & Dining,-35.32022950960913,149.13354475966452,Gastropub
Red Hill,-35.3334376,149.1205858,On Red,-35.328594,149.11679,Australian Restaurant
Red Hill,-35.3334376,149.1205858,Little Brother,-35.32851594665878,149.1167825460434,Café
Red Hill,-35.3334376,149.1205858,Mee's Sushi,-35.320511842958055,149.1336141637246,Sushi Restaurant
Red Hill,-35.3334376,149.1205858,Federal Golf Club,-35.33124490194499,149.11079606377865,Sports Club
Red Hill,-35.3334376,149.1205858,Coles Express,-35.320008384862064,149.13416399150557,Convenience Store
Red Hill,-35.3334376,149.1205858,Caph's,-35.31998883458537,149.13290088470163,Café
Red Hill,-35.3334376,149.1205858,McDonald's,-35.321266,149.133697,Fast Food Restaurant
Red Hill,-35.3334376,149.1205858,Garran Newsagent and Post Office,-35.34243,149.10821,Newsstand
Red Hill,-35.3334376,149.1205858,Friendly Grocer,-35.342539853610255,149.10820484161377,Supermarket
Red Hill,-35.3334376,149.1205858,Friendly Grocer,-35.34145464780686,149.13674354553223,Grocery Store
Red Hill,-35.3334376,149.1205858,Manuka Court,-35.320769730141635,149.13269743323326,Shopping Plaza
Red Hill,-35.3334376,149.1205858,Manuka Terrace,-35.321043062935,149.13416862487793,Shopping Plaza
Red Hill,-35.3334376,149.1205858,Canberra Bowling Club,-35.3163,149.12538,Sports Club
Reid,-35.2825977,149.1412207,Australian War Memorial,-35.28085430124244,149.1486771567026,Museum
Reid,-35.2825977,149.1412207,Anzac Hall,-35.28091189417747,149.14866862030726,History Museum
Reid,-35.2825977,149.1412207,Sage Dining Rooms,-35.27772860442209,149.1375916045142,Molecular Gastronomy Restaurant
Reid,-35.2825977,149.1412207,Glebe Park,-35.28234144146416,149.1360569000244,Park
Reid,-35.2825977,149.1412207,Guzman Y Gomez,-35.27861826668675,149.13317527116396,Mexican Restaurant
Reid,-35.2825977,149.1412207,Impact Comics,-35.27840533085837,149.13202386395545,Comic Shop
Reid,-35.2825977,149.1412207,Teddy Picker's,-35.291172,149.14462,Café
Reid,-35.2825977,149.1412207,Hippo Co.,-35.278382054145304,149.13176799154752,Whisky Bar
Reid,-35.2825977,149.1412207,Grill'd,-35.278091752706295,149.13283043779225,Burger Joint
Reid,-35.2825977,149.1412207,Commonwealth Park,-35.28889224778605,149.13146495819092,Park
Reid,-35.2825977,149.1412207,Kinn Thai,-35.27778753064333,149.13260757923126,Thai Restaurant
Reid,-35.2825977,149.1412207,Mingle Espresso,-35.28236184817262,149.13225472296946,Coffee Shop
Reid,-35.2825977,149.1412207,Coffee Lab,-35.27697453908258,149.13317866872976,Coffee Shop
Reid,-35.2825977,149.1412207,Mezzalira Ristorante,-35.27930776036863,149.12774819224128,Italian Restaurant
Reid,-35.2825977,149.1412207,Bentspoke Brewing Co.,-35.27315667697741,149.13184981936868,Brewery
Reid,-35.2825977,149.1412207,Brew Nation,-35.27868,149.12983,Beer Bar
Reid,-35.2825977,149.1412207,The Glass House Cafe,-35.281791,149.1338667,Café
Reid,-35.2825977,149.1412207,Rye,-35.27468,149.13233,Café
Reid,-35.2825977,149.1412207,Harvest,-35.278223,149.126675,Coffee Shop
Reid,-35.2825977,149.1412207,Two Before Ten,-35.27975337660723,149.12622928619385,Café
Reid,-35.2825977,149.1412207,Koko Black,-35.27799510939021,149.132741689682,Chocolate Shop
Reid,-35.2825977,149.1412207,Group Seven Espresso,-35.28186438585285,149.12463861252849,Coffee Shop
Reid,-35.2825977,149.1412207,T2,-35.280025948280574,149.13394397654997,Food & Drink Shop
Reid,-35.2825977,149.1412207,Eightysix,-35.27319790752534,149.13318961858747,Australian Restaurant
Reid,-35.2825977,149.1412207,Bar Rochford,-35.27925,149.1282,Wine Bar
Reid,-35.2825977,149.1412207,Eighty/Twenty,-35.273453593496264,149.13303813992277,Café
Reid,-35.2825977,149.1412207,The Pedlar,-35.29117,149.14462,Pub
Reid,-35.2825977,149.1412207,Akiba,-35.27774845186362,149.13134083887,Asian Restaurant
Reid,-35.2825977,149.1412207,The Cupping Room,-35.280471715528144,149.12610648638585,Coffee Shop
Reid,-35.2825977,149.1412207,Iori Japanese Restaurant,-35.27889920949763,149.13055414863518,Japanese Restaurant
Reid,-35.2825977,149.1412207,Les Bistronomes,-35.28955,149.1541,French Restaurant
Reid,-35.2825977,149.1412207,Llewellyn Hall,-35.28060394098876,149.12344201033173,Concert Hall
Reid,-35.2825977,149.1412207,Lazy Su,-35.27468,149.13233,Asian Restaurant
Reid,-35.2825977,149.1412207,Frugii Dessert Laboratory,-35.271822259100276,149.133105358948,Ice Cream Shop
Reid,-35.2825977,149.1412207,Black Fire,-35.27295,149.13171,Mediterranean Restaurant
Reid,-35.2825977,149.1412207,National Portrait Gallery,-35.299609970831774,149.13445228020268,Art Gallery
Reid,-35.2825977,149.1412207,Cocorea,-35.27826531139629,149.13159370422363,Korean Restaurant
Reid,-35.2825977,149.1412207,Garema Place,-35.27840110527662,149.13183510303497,Plaza
Reid,-35.2825977,149.1412207,Blue Olive Cafe,-35.27829925223751,149.1283169211889,Café
Reid,-35.2825977,149.1412207,Fitness First,-35.27751645125956,149.13276314735413,Gym
Reid,-35.2825977,149.1412207,Temporada,-35.2760893647487,149.12825395278512,Tapas Restaurant
Reid,-35.2825977,149.1412207,Subway,-35.28035912462885,149.133117441225,Sandwich Place
Reid,-35.2825977,149.1412207,Palace Electric Cinema,-35.28501393891589,149.12313456565843,Multiplex
Reid,-35.2825977,149.1412207,Questacon,-35.298370835764125,149.13153372029538,Science Museum
Reid,-35.2825977,149.1412207,Močan and Green Grout,-35.284577558296746,149.12502859283262,Café
Reid,-35.2825977,149.1412207,Kokomo's,-35.27748,149.13191,Tiki Bar
Reid,-35.2825977,149.1412207,Tonic Espresso,-35.27759922030009,149.13046181201935,Coffee Shop
Reid,-35.2825977,149.1412207,Barrio Collective Coffee,-35.27167885398807,149.1330738866158,Coffee Shop
Reid,-35.2825977,149.1412207,The Games Capital,-35.27827645920961,149.13242977751875,Toy / Game Store
Reid,-35.2825977,149.1412207,The Highball Express,-35.278480380707414,149.12853700338806,Cocktail Bar
Reid,-35.2825977,149.1412207,iPho,-35.278190544637106,149.13186868997437,Vietnamese Restaurant
Reid,-35.2825977,149.1412207,mookie,-35.27695344402519,149.13201212882996,Burger Joint
Reid,-35.2825977,149.1412207,Sushi Sushi,-35.278472701720844,149.13319595663614,Sushi Restaurant
Reid,-35.2825977,149.1412207,Soi Noodle Bar,-35.278487412446474,149.13301413983157,Noodle House
Reid,-35.2825977,149.1412207,Bistro Nguyen's,-35.2784834741787,149.12887031364582,Vietnamese Restaurant
Reid,-35.2825977,149.1412207,Blu Ginger,-35.2773463,149.1319617,Indian Restaurant
Reid,-35.2825977,149.1412207,Ovolo Nishi,-35.2850695488735,149.12274777889252,Hotel
Reid,-35.2825977,149.1412207,National Library of Australia,-35.296504,149.129522,Library
Reid,-35.2825977,149.1412207,Courgette,-35.27629696579478,149.12645294399857,Restaurant
Reid,-35.2825977,149.1412207,Smith's Alternative Bookshop,-35.278426087307224,149.12870844307903,Bookstore
Reid,-35.2825977,149.1412207,Elemental,-35.27187,149.13323,Café
Reid,-35.2825977,149.1412207,QT Lounge,-35.283982,149.125324,Lounge
Reid,-35.2825977,149.1412207,Portrait Cafe,-35.299561623148605,149.13448433188117,Café
Reid,-35.2825977,149.1412207,Spicy Ginger Café,-35.27728111324609,149.12527314364428,Chinese Restaurant
Reid,-35.2825977,149.1412207,IGA - Campbell,-35.28957,149.15387,Grocery Store
Reid,-35.2825977,149.1412207,National Carillon,-35.298589,149.141716,Monument / Landmark
Reid,-35.2825977,149.1412207,Sculpture Garden,-35.29999763642567,149.13764307306133,Sculpture Garden
Reid,-35.2825977,149.1412207,Canberra and Region Visitors Centre,-35.2902058483532,149.13060665130615,Tourist Information Center
Reid,-35.2825977,149.1412207,QT Canberra,-35.28377008305669,149.12589385853963,Hotel
Reid,-35.2825977,149.1412207,Hello Cafe,-35.28949988292066,149.15413632151532,Café
Reid,-35.2825977,149.1412207,Subway,-35.27875110067717,149.12688903596234,Sandwich Place
Reid,-35.2825977,149.1412207,Monster Kitchen and Bar,-35.28512248295839,149.12254705910743,Hotel Bar
Reid,-35.2825977,149.1412207,Capitol Bar & Grill,-35.284021884331764,149.12506099936968,Australian Restaurant
Reid,-35.2825977,149.1412207,Bicicletta,-35.284662203820375,149.1238787088419,Italian Restaurant
Reid,-35.2825977,149.1412207,NGA Gallery Cafe,-35.29994197351663,149.13657444897248,Café
Reid,-35.2825977,149.1412207,Bookplate Cafe,-35.29671442467715,149.12970006465912,Café
Reid,-35.2825977,149.1412207,SPAR Supermarket & Bottlemart,-35.27882498123941,149.12565529346466,Grocery Store
Reid,-35.2825977,149.1412207,Mr Shabu Shabu,-35.27676348469213,149.12598636761868,Japanese Restaurant
Reid,-35.2825977,149.1412207,Lucky's,-35.2837452534682,149.12502566655883,Speakeasy
Reid,-35.2825977,149.1412207,National Film & Sound Archive,-35.28313128783348,149.12114258170274,History Museum
Reid,-35.2825977,149.1412207,Peppers Gallery Hotel,-35.284487747324654,149.12375757577354,Hotel
Reid,-35.2825977,149.1412207,The Golden Drum,-35.27916192356728,149.12447259099503,Dim Sum Restaurant
Reid,-35.2825977,149.1412207,The Gods Café,-35.28282664148573,149.1196449162664,Coffee Shop
Reid,-35.2825977,149.1412207,Parlour Wine Room,-35.28493161306468,149.12390649318695,Wine Bar
Reid,-35.2825977,149.1412207,Remembrance Nature Park,-35.27961,149.15182,Nature Preserve
Reid,-35.2825977,149.1412207,Rex Hotel,-35.26701160065174,149.13171646170187,Hotel
Reid,-35.2825977,149.1412207,Regatta Point,-35.290182967826226,149.13104924516173,Park
Reid,-35.2825977,149.1412207,National Capital Exhibition,-35.290276959745405,149.13110448913767,Exhibit
Reid,-35.2825977,149.1412207,Shanghai Dumpling Cafe,-35.277156549208,149.1257472769117,Dumpling Restaurant
Reid,-35.2825977,149.1412207,Kings Park,-35.29421657684743,149.1430950164795,Park
Reid,-35.2825977,149.1412207,Campbell Shops,-35.28940142257002,149.15298812628262,Shopping Plaza
Reid,-35.2825977,149.1412207,R.G. Menzies Walk,-35.294541,149.142937,Trail
Reid,-35.2825977,149.1412207,Lake Burley Griffin,-35.29408697573458,149.13687229156494,Lake
Reid,-35.2825977,149.1412207,Captain Cook Memorial,-35.29045982784736,149.12949978660075,Outdoor Sculpture
Reid,-35.2825977,149.1412207,Bus Stop (#4531),-35.27818210868622,149.1270149144904,Bus Stop
Reid,-35.2825977,149.1412207,Captain Cook Memorial Fountain,-35.29195,149.129535,Fountain
Reid,-35.2825977,149.1412207,Psychedeli,-35.27555762256054,149.12703405967966,Café
Reid,-35.2825977,149.1412207,Club Lime,-35.27775297050773,149.12565529346466,Gym
Reid,-35.2825977,149.1412207,Sumo Salad,-35.27636219931499,149.12610410658513,Salad Place
Reid,-35.2825977,149.1412207,Corroboree Park,-35.26871266513438,149.14215087890625,Park
Richardson,-35.4279022,149.1139473,Common Grounds,-35.41353206843264,149.10962735678288,Café
Richardson,-35.4279022,149.1139473,Calwell Club,-35.43434365460031,149.11294078621108,Sports Bar
Richardson,-35.4279022,149.1139473,Woolworths,-35.43475169375309,149.11415603338304,Supermarket
Richardson,-35.4279022,149.1139473,Calwell Shopping Centre,-35.43458799999999,149.114126,Shopping Mall
Richardson,-35.4279022,149.1139473,BWS,-35.434608417947764,149.11412715911865,Liquor Store
Richardson,-35.4279022,149.1139473,Calwell Takeaway,-35.43479746670794,149.1139887987599,Fast Food Restaurant
Richardson,-35.4279022,149.1139473,Calwell Netball Courts,-35.439246154711846,149.12046397635774,Athletics & Sports
Richardson,-35.4279022,149.1139473,Delta Force Paintball,-35.43081271835318,149.13300454616547,Paintball Field
Richardson,-35.4279022,149.1139473,Greencross Vets,-35.44301566594198,149.10232543945312,Veterinarian
Richardson,-35.4279022,149.1139473,Vikings Chisholm,-35.41389018927237,149.12750790017986,Sports Club
Rivett,-35.3470708,149.0379828,IGA Chapman,-35.35556331049064,149.04051207527544,Supermarket
Rivett,-35.3470708,149.0379828,My's Restaurant,-35.34071950011031,149.05211448669434,Vietnamese Restaurant
Rivett,-35.3470708,149.0379828,Sakeena's,-35.34182659948234,149.05269389689028,Café
Rivett,-35.3470708,149.0379828,The Meating Room,-35.33976,149.05264,Café
Rivett,-35.3470708,149.0379828,Subway,-35.33976,149.05211,Sandwich Place
Rivett,-35.3470708,149.0379828,Lava Espresso Bar,-35.34052729054187,149.05235597859033,Café
Rivett,-35.3470708,149.0379828,Target Country,-35.341244606290374,149.05288696289062,Department Store
Rivett,-35.3470708,149.0379828,Canberra Irish Club,-35.34355689600268,149.05638586329343,Social Club
Rivett,-35.3470708,149.0379828,Woolworths,-35.34088524327808,149.05266081238918,Supermarket
Rivett,-35.3470708,149.0379828,Rivett Shops,-35.34729402093105,149.03659790754318,Shopping Plaza
Rivett,-35.3470708,149.0379828,McDonald's,-35.33963100215902,149.05347560235154,Fast Food Restaurant
Rivett,-35.3470708,149.0379828,Bus Terminus (#1637),-35.344017,149.0276,Bus Stop
Rivett,-35.3470708,149.0379828,Weston Creek Labor Club,-35.352393555282035,149.0474796295166,Social Club
Rivett,-35.3470708,149.0379828,Raiders Weston,-35.34268,149.05101,Social Club
Rivett,-35.3470708,149.0379828,Little Billy's,-35.34137,149.051927,Café
Rivett,-35.3470708,149.0379828,Zambrero,-35.341936024577585,149.05226980858203,Mexican Restaurant
Rivett,-35.3470708,149.0379828,Masala Hut,-35.34157,149.052185,Indian Restaurant
Rivett,-35.3470708,149.0379828,Thai House,-35.34213265383674,149.05298198643976,Thai Restaurant
Rivett,-35.3470708,149.0379828,Café Au Lait,-35.341420017529266,149.05276046448952,Café
Rivett,-35.3470708,149.0379828,Nextra Newsagency,-35.341765413579466,149.0529987962428,Newsstand
Rivett,-35.3470708,149.0379828,That Gelato Place,-35.3419196020723,149.05317249767646,Ice Cream Shop
Rivett,-35.3470708,149.0379828,Baitong Laos & Thai Cuisine,-35.341764,149.053167,Thai Restaurant
Rivett,-35.3470708,149.0379828,Waramanga Playing Fields,-35.35529430502853,149.05729115009308,Soccer Field
Russell,-35.2979599,149.1502795,Teddy Picker's,-35.291172,149.14462,Café
Russell,-35.2979599,149.1502795,National Gallery of Australia,-35.30048622582243,149.1366684436798,Art Gallery
Russell,-35.2979599,149.1502795,Les Bistronomes,-35.28955,149.1541,French Restaurant
Russell,-35.2979599,149.1502795,National Portrait Gallery,-35.299609970831774,149.13445228020268,Art Gallery
Russell,-35.2979599,149.1502795,The Pedlar,-35.29117,149.14462,Pub
Russell,-35.2979599,149.1502795,Skyspace by James Turrell (2010),-35.30095243950293,149.13614597393484,Public Art
Russell,-35.2979599,149.1502795,Ottoman Cuisine,-35.305614659237335,149.1367035497214,Turkish Restaurant
Russell,-35.2979599,149.1502795,Australian War Memorial,-35.28085430124244,149.1486771567026,Museum
Russell,-35.2979599,149.1502795,Anzac Hall,-35.28091189417747,149.14866862030726,History Museum
Russell,-35.2979599,149.1502795,Museum of Australian Democracy,-35.30205781519157,149.12992788108176,History Museum
Russell,-35.2979599,149.1502795,Questacon,-35.298370835764125,149.13153372029538,Science Museum
Russell,-35.2979599,149.1502795,Commonwealth Park,-35.28889224778605,149.13146495819092,Park
Russell,-35.2979599,149.1502795,National Archives of Australia,-35.30463725550837,149.13100439040193,History Museum
Russell,-35.2979599,149.1502795,The Dock,-35.3126655,149.1464063,Gastropub
Russell,-35.2979599,149.1502795,National Carillon,-35.298589,149.141716,Monument / Landmark
Russell,-35.2979599,149.1502795,Portrait Cafe,-35.299561623148605,149.13448433188117,Café
Russell,-35.2979599,149.1502795,Canberra Glassworks,-35.31174147862848,149.14386749267578,Art Gallery
Russell,-35.2979599,149.1502795,Little Bird,-35.30625,149.13544,Café
Russell,-35.2979599,149.1502795,Sculpture Garden,-35.29999763642567,149.13764307306133,Sculpture Garden
Russell,-35.2979599,149.1502795,IGA - Campbell,-35.28957,149.15387,Grocery Store
Russell,-35.2979599,149.1502795,The Boat House,-35.30439004997447,149.15045938532614,Restaurant
Russell,-35.2979599,149.1502795,National Library of Australia,-35.296504,149.129522,Library
Russell,-35.2979599,149.1502795,NGA Gallery Cafe,-35.29994197351663,149.13657444897248,Café
Russell,-35.2979599,149.1502795,Old Parliament House Gardens,-35.30328997048219,149.13100361824036,Garden
Russell,-35.2979599,149.1502795,Hello Cafe,-35.28949988292066,149.15413632151532,Café
Russell,-35.2979599,149.1502795,Local Press,-35.31242076102044,149.14662898498645,Café
Russell,-35.2979599,149.1502795,Old Bus Depot Markets,-35.312106148679106,149.1439737050532,Market
Russell,-35.2979599,149.1502795,Old Parliament House,-35.30206441590403,149.12992929525936,Historic Site
Russell,-35.2979599,149.1502795,Bookplate Cafe,-35.29671442467715,149.12970006465912,Café
Russell,-35.2979599,149.1502795,Canberra and Region Visitors Centre,-35.2902058483532,149.13060665130615,Tourist Information Center
Russell,-35.2979599,149.1502795,Kingston Foreshore,-35.312936518526875,149.14633512496948,Waterfront
Russell,-35.2979599,149.1502795,Aboriginal Tent Embassy,-35.301186715093955,149.13030624389648,Campground
Russell,-35.2979599,149.1502795,Hideout,-35.30674807589343,149.13367327712635,Coffee Shop
Russell,-35.2979599,149.1502795,Chong Co Thai Restaurant,-35.312112878165856,149.14640377906215,Thai Restaurant
Russell,-35.2979599,149.1502795,Field Marshal Sir Thomas Blamey Square,-35.29775425972379,149.151291847229,Plaza
Russell,-35.2979599,149.1502795,R2 Cafe,-35.29802511450707,149.15303316272173,Café
Russell,-35.2979599,149.1502795,Double Drummer,-35.30581547023513,149.13399153146347,Café
Russell,-35.2979599,149.1502795,Brodburger,-35.3115547175692,149.14409159480124,Burger Joint
Russell,-35.2979599,149.1502795,Poppy's,-35.28158092210658,149.14973488555415,Café
Russell,-35.2979599,149.1502795,Morks Restaurant,-35.311,149.14547,Thai Restaurant
Russell,-35.2979599,149.1502795,The Canberra Club,-35.30858677594886,149.1365589760688,Social Club
Russell,-35.2979599,149.1502795,38 Espresso,-35.3115,149.14591,Café
